interaction_id,user_id,event_type,course_id,timestamp,device_type,location,referral_source,session_duration_seconds,session_id,created_at,updated_at,event_category
6948,567,bookmark,886,2023-06-01 18:29:59,mobile,Brazil,27,238,f33a69fb-d814-4a1e-a9b1-4b8fccacfb89,2023-06-01 18:29:59,2023-06-01 18:35:46,web
6949,297,bookmark,686,2022-07-08 11:34:13,tablet,US,2,140,776324d9-0538-4701-90a0-fc22ccd9e823,2022-07-08 11:34:13,2022-07-08 11:36:02,web
6950,657,comment,262,2023-06-27 13:54:11,desktop,Brazil,29,2882,d1eda785-0b60-491f-8157-6958e23e6b3c,2023-06-27 13:54:11,2023-06-27 14:15:56,web
6951,504,comment,595,2023-08-14 19:49:08,desktop,US,25,1958,02fc9fdf-dbab-4552-ab3e-799009b63a60,2023-08-14 19:49:08,2023-08-14 20:27:38,web
6952,333,like,381,2023-03-03 01:16:23,tablet,Germany,19,1606,cf281d10-7102-47bf-933b-ae5dbdf33bac,2023-03-03 01:16:23,2023-03-03 01:44:14,web
6953,747,bookmark,821,2023-09-30 16:17:21,tablet,Germany,24,137,ce84244e-ce73-4a70-8ba7-cd505ee0a211,2023-09-30 16:17:21,2023-09-30 16:23:03,web
6954,85,share,309,2023-09-19 04:53:17,desktop,Germany,33,978,fc665334-8745-4991-a9ca-d0eaf8fd33c6,2023-09-19 04:53:17,2023-09-19 05:30:08,web
6955,758,comment,554,2023-03-02 20:14:37,mobile,India,28,2564,3f79dba0-d0e0-4b62-a400-b5dcd863d5c1,2023-03-02 20:14:37,2023-03-02 20:21:26,web
6956,591,comment,684,2022-07-05 23:15:24,mobile,US,13,1701,eb207fd6-38ad-477b-9c30-6e5c89bec508,2022-07-05 23:15:24,2022-07-06 00:06:37,web
6957,767,comment,872,2023-12-20 22:12:37,mobile,UK,22,1766,6cf6b849-ebc8-4e2f-988a-d08cd28f8e23,2023-12-20 22:12:37,2023-12-20 22:30:01,web
6958,252,comment,516,2022-11-04 13:02:35,mobile,India,23,619,296a3549-aa76-4b40-bf68-e0240d938530,2022-11-04 13:02:35,2022-11-04 13:41:54,web
6959,487,bookmark,240,2023-02-16 04:51:40,mobile,US,14,2020,fd99d1d0-e68a-4dd3-a83e-64225f689c0d,2023-02-16 04:51:40,2023-02-16 04:57:27,web
6960,193,comment,162,2023-01-23 17:43:53,desktop,US,50,3522,74c32fe0-da9f-4582-b1de-a6a2fae86648,2023-01-23 17:43:53,2023-01-23 18:02:00,web
6961,768,comment,38,2023-01-28 01:04:55,mobile,Germany,11,2142,60002bbe-3e0f-4e76-950a-c5657204ec82,2023-01-28 01:04:55,2023-01-28 01:56:04,web
6962,389,like,885,2023-02-11 01:36:04,desktop,UK,32,3141,5abd3c73-9a8c-4ceb-9cb7-99f84c985572,2023-02-11 01:36:04,2023-02-11 01:38:59,web
6963,363,share,344,2022-12-09 21:06:48,desktop,Brazil,19,600,8c19811c-6900-459b-a78f-1a5c0e3e8ec0,2022-12-09 21:06:48,2022-12-09 21:21:08,web
6964,144,share,294,2024-01-21 20:40:31,desktop,Brazil,26,3287,b0940c75-ae6a-4eff-b2ed-d77bda48ccd8,2024-01-21 20:40:31,2024-01-21 21:26:33,web
6965,687,comment,773,2022-11-09 18:04:13,mobile,UK,14,1393,d76f6ad6-7115-4447-a1f0-9deac7d2b74f,2022-11-09 18:04:13,2022-11-09 18:06:08,web
6966,877,share,756,2023-03-20 22:35:46,mobile,India,2,3094,2541fc76-8d98-4682-8803-d80bec4754d3,2023-03-20 22:35:46,2023-03-20 23:19:14,web
6967,448,like,718,2024-01-21 18:51:50,desktop,India,9,2421,28ce8031-e3a8-4c2f-a10a-16889250baa4,2024-01-21 18:51:50,2024-01-21 19:08:23,web
6968,533,like,882,2024-02-02 23:33:57,mobile,UK,42,2496,83c3f59f-31ff-44b3-ae19-322ea2d435d6,2024-02-02 23:33:57,2024-02-03 00:17:54,web
6969,461,share,766,2023-12-27 14:28:40,desktop,UK,22,3262,e77e25a8-e147-456b-b033-42d3fc1e7c39,2023-12-27 14:28:40,2023-12-27 14:59:55,web
6970,217,bookmark,322,2023-12-24 17:01:27,desktop,US,34,1116,08ca05ac-106b-42f8-b9e3-c9cc322f11d1,2023-12-24 17:01:27,2023-12-24 17:30:46,web
6971,586,bookmark,494,2024-02-13 04:55:53,tablet,US,41,461,ba41bb08-5234-4d26-9b09-6af24abec276,2024-02-13 04:55:53,2024-02-13 05:13:24,web
6972,183,share,186,2023-09-24 02:10:08,desktop,Brazil,17,1581,3c4c59c2-e79f-4c68-af99-deb3fbecf87d,2023-09-24 02:10:08,2023-09-24 02:41:52,web
6973,989,share,377,2022-11-27 11:23:22,mobile,US,9,1668,ae119ac2-694e-473d-aadd-0b75016705a1,2022-11-27 11:23:22,2022-11-27 12:02:07,web
6974,126,bookmark,258,2022-06-09 05:23:31,mobile,Brazil,8,1234,c4d68346-e4a0-4529-b8b8-dfa3cd98015a,2022-06-09 05:23:31,2022-06-09 06:20:13,web
6975,626,share,523,2022-08-18 00:45:31,tablet,Germany,42,144,710240ce-ef41-47a0-9c3a-2511ccda4ac2,2022-08-18 00:45:31,2022-08-18 01:36:27,web
6976,954,like,201,2023-09-23 22:34:53,mobile,India,48,2265,f52f113d-2618-4d72-89a8-fabeec3abf78,2023-09-23 22:34:53,2023-09-23 23:26:19,web
6977,138,bookmark,817,2022-06-24 11:09:24,tablet,India,50,866,e4d2c700-196c-49eb-9072-cb529aee6fb5,2022-06-24 11:09:24,2022-06-24 12:08:52,web
6978,80,like,666,2023-04-07 01:09:51,desktop,Germany,5,2997,5ac8de27-48ad-4b08-aad0-eb23ed89b3c3,2023-04-07 01:09:51,2023-04-07 01:56:08,web
6979,412,share,584,2023-03-28 02:30:43,desktop,Brazil,25,2206,623b4c64-8e88-4707-b9d5-108161da79c6,2023-03-28 02:30:43,2023-03-28 03:29:22,web
6980,178,comment,19,2023-05-16 21:58:55,mobile,Germany,34,3105,171fa9a5-f602-4f4b-8b32-2b20ac1ea800,2023-05-16 21:58:55,2023-05-16 22:37:35,web
6981,478,bookmark,838,2022-06-12 20:40:26,tablet,US,41,2084,1ffcc68b-e60b-4426-9dab-c18a39e44298,2022-06-12 20:40:26,2022-06-12 21:35:06,web
6982,195,like,362,2023-11-30 01:38:15,desktop,US,29,3579,2f9b7c29-62de-497d-9b0b-ffe74812b04e,2023-11-30 01:38:15,2023-11-30 02:36:45,web
6983,984,share,147,2023-04-30 00:08:38,tablet,India,12,1092,42ae36e6-40e1-4554-b7aa-218d22776c5f,2023-04-30 00:08:38,2023-04-30 00:09:28,web
6984,156,bookmark,263,2022-11-12 23:39:17,tablet,Germany,35,1257,09d84af9-81c2-464f-8913-ec1047a32015,2022-11-12 23:39:17,2022-11-12 23:57:12,web
6985,206,like,684,2023-06-03 19:49:17,desktop,US,6,1659,af870297-0fbd-4261-b258-6c9a71737c87,2023-06-03 19:49:17,2023-06-03 20:25:53,web
6986,630,bookmark,486,2022-08-06 18:46:50,desktop,Germany,12,1096,9d539c07-5ee9-4234-ba7e-865e22ea4e77,2022-08-06 18:46:50,2022-08-06 19:10:32,web
6987,744,bookmark,639,2023-04-11 23:09:54,mobile,UK,23,1732,0cba262c-f767-4b00-83e1-0fca4aea5d84,2023-04-11 23:09:54,2023-04-11 23:15:13,web
6988,42,bookmark,741,2023-07-02 00:45:11,mobile,Germany,5,3159,f211d6cd-c4c9-4e78-81e8-23f5ab14fba3,2023-07-02 00:45:11,2023-07-02 00:59:39,web
6989,691,share,706,2022-09-22 18:46:41,tablet,Germany,17,504,a7850205-920e-4459-808c-3d29463d159b,2022-09-22 18:46:41,2022-09-22 18:57:25,web
6990,221,share,209,2023-04-13 21:25:04,mobile,US,45,1102,222984db-dcfe-4fb4-8ec2-1377b5651b79,2023-04-13 21:25:04,2023-04-13 22:20:24,web
6991,111,bookmark,139,2023-12-17 18:14:12,tablet,US,8,1382,1ed425fb-e50f-4e11-95d1-d2ee8d3ce1cd,2023-12-17 18:14:12,2023-12-17 18:31:49,web
6992,746,like,327,2022-10-04 17:56:18,tablet,India,20,1275,193bd0ea-e1d5-48cd-aae5-a5e382271f55,2022-10-04 17:56:18,2022-10-04 18:26:14,web
6993,115,like,681,2022-08-30 03:02:19,mobile,Brazil,19,2349,86d00a29-613d-47d4-a191-a5f3c2d48f34,2022-08-30 03:02:19,2022-08-30 04:01:27,web
6994,409,share,157,2023-10-22 10:12:28,tablet,UK,44,1297,196288f5-6643-4b8c-9d39-17cd6172284e,2023-10-22 10:12:28,2023-10-22 11:12:22,web
6995,542,like,435,2022-07-26 15:18:38,tablet,Germany,37,1856,a2054a54-1eed-4d0a-81bb-e897098e8b0a,2022-07-26 15:18:38,2022-07-26 15:49:58,web
6996,215,comment,501,2023-08-06 02:59:06,mobile,Brazil,49,2162,e4fe3579-37cb-4f93-9c31-c4aa7c5bcfcb,2023-08-06 02:59:06,2023-08-06 03:33:41,web
6997,736,share,550,2023-08-28 05:29:00,desktop,UK,16,2009,d86a8e28-f522-4723-9456-37694dc2b071,2023-08-28 05:29:00,2023-08-28 05:52:21,web
6998,13,comment,265,2022-06-30 07:01:29,tablet,Germany,32,3125,8f455d5f-adf8-4f76-902a-8f7ef6b59479,2022-06-30 07:01:29,2022-06-30 07:37:33,web
6999,1,share,728,2023-01-16 08:57:13,tablet,Germany,48,3598,c824252e-0b36-4519-8fad-c8b1cbc60034,2023-01-16 08:57:13,2023-01-16 09:42:50,web
7000,880,bookmark,278,2023-03-20 04:43:54,mobile,Brazil,16,2843,ee3eff5f-3322-434d-9c8a-34dcefdc6265,2023-03-20 04:43:54,2023-03-20 05:08:38,web
7001,816,bookmark,767,2023-06-27 06:21:29,tablet,UK,13,2994,065c6367-38c9-4fdd-ba79-ad4122b4965e,2023-06-27 06:21:29,2023-06-27 07:14:35,web
7002,706,bookmark,533,2023-04-14 07:27:07,desktop,US,19,1683,1efb3426-4b57-4875-9e9c-cc8098692572,2023-04-14 07:27:07,2023-04-14 07:47:44,web
7003,521,like,69,2023-02-04 11:12:00,desktop,UK,organic,1197,eb7e23b0-ea41-43fd-9655-aaf8a6117b19,2023-02-04 11:12:00,2023-02-04 11:17:48,web
7004,767,bookmark,596,2022-12-31 19:13:06,tablet,UK,11,695,0e289f84-7b85-487b-802d-cecd7ad8c545,2022-12-31 19:13:06,2022-12-31 19:56:28,web
7005,190,bookmark,796,2023-12-10 11:04:22,desktop,Germany,33,121,5bee0b3a-17a6-4ddd-b584-69bc3512348d,2023-12-10 11:04:22,2023-12-10 11:55:37,web
7006,42,comment,58,2022-08-17 02:12:39,desktop,US,5,1260,bae5de43-f68e-4239-8701-fef4e4093356,2022-08-17 02:12:39,2022-08-17 03:01:02,web
7007,643,comment,606,2023-06-16 11:48:04,tablet,Germany,31,2611,7dc8be54-4a42-44db-9b2b-fad41f77e4df,2023-06-16 11:48:04,2023-06-16 12:38:19,web
7008,78,comment,208,2023-03-04 13:45:32,mobile,Germany,9,2891,0dd3e685-5ce6-40dc-8b9c-f4b0861b4b28,2023-03-04 13:45:32,2023-03-04 14:12:50,web
7009,48,comment,618,2022-12-20 09:35:14,desktop,US,20,3265,1dd9ebc8-960b-4d12-ba6b-813f2f60840c,2022-12-20 09:35:14,2022-12-20 10:06:29,web
7010,661,comment,135,2024-01-04 02:42:49,tablet,UK,22,3107,170c3908-409f-46cd-a6bb-bc4aef95b3f4,2024-01-04 02:42:49,2024-01-04 03:23:06,web
7011,914,comment,318,2023-07-13 21:17:23,mobile,India,7,818,56e8342f-005a-4732-8592-38519570e609,2023-07-13 21:17:23,2023-07-13 21:55:00,web
7012,767,comment,885,2023-04-25 11:35:05,desktop,India,32,2673,56e7a6be-326c-4508-a52d-dcba61e7bf4a,2023-04-25 11:35:05,2023-04-25 12:29:37,web
7013,740,bookmark,629,2022-12-22 02:24:50,mobile,India,37,1926,fdc34fed-35ee-434d-9aa3-f346703a9efc,2022-12-22 02:24:50,2022-12-22 02:43:31,web
7014,35,comment,427,2022-09-01 01:08:04,mobile,India,13,1233,45788a7c-ad1e-48ff-9531-418caa1703f1,2022-09-01 01:08:04,2022-09-01 01:16:20,web
7015,208,comment,847,2022-06-30 14:47:01,desktop,US,35,2816,90ba7e3c-e1e9-4de3-a6ed-e0a694054ec6,2022-06-30 14:47:01,2022-06-30 15:36:26,web
7016,224,like,315,2023-10-30 02:52:44,mobile,India,13,2651,91af7d87-9f07-472b-90bb-00fd5b31a7d7,2023-10-30 02:52:44,2023-10-30 03:40:15,web
7017,642,comment,410,2023-03-28 02:38:46,tablet,UK,43,3193,9e98e40f-bb39-40bb-a892-5c4390fb460d,2023-03-28 02:38:46,2023-03-28 03:07:19,web
7018,701,like,572,2023-01-18 13:35:39,tablet,India,49,2204,b03b39b1-6c44-4021-97f3-e1849dbd8c5d,2023-01-18 13:35:39,2023-01-18 14:15:48,web
7019,269,share,209,2024-01-15 00:25:31,tablet,US,31,1660,7c3c4ec9-e250-4f72-af5b-51cb72c69c43,2024-01-15 00:25:31,2024-01-15 01:05:45,web
7020,507,comment,606,2023-01-06 22:26:48,tablet,India,8,2053,d61302e0-8e25-43bf-98c5-abc0623be3a4,2023-01-06 22:26:48,2023-01-06 23:23:56,web
7021,886,share,887,2023-01-10 06:15:29,mobile,US,37,762,eae0086f-7c3a-42e4-8f19-e8b3e2ad789b,2023-01-10 06:15:29,2023-01-10 06:54:17,web
7022,80,share,777,2023-10-12 01:50:05,desktop,Brazil,50,824,743c832a-3ede-4d5e-8489-c3c45747bad0,2023-10-12 01:50:05,2023-10-12 02:13:04,web
7023,74,like,201,2023-09-21 17:10:33,mobile,India,7,1854,29f2f962-efaa-423f-8733-24ca55e6d2cb,2023-09-21 17:10:33,2023-09-21 18:02:01,web
7024,95,bookmark,468,2022-12-31 02:34:02,desktop,Germany,6,3375,9beab5fe-58a8-4143-9aa1-4245990e951f,2022-12-31 02:34:02,2022-12-31 03:28:06,web
7025,887,share,659,2024-01-28 04:23:55,tablet,India,38,676,f3f2c4a7-04da-40bd-bfee-424e00754948,2024-01-28 04:23:55,2024-01-28 05:06:40,web
7026,714,like,552,2023-01-08 00:05:32,mobile,US,46,3523,9cc3a3e1-13ec-44aa-8cfa-200281fe0b5c,2023-01-08 00:05:32,2023-01-08 00:40:59,web
7027,323,comment,654,2022-07-02 13:22:45,desktop,India,37,2254,2ab81147-9a51-4f9c-8f92-6051871701fe,2022-07-02 13:22:45,2022-07-02 13:54:47,web
7028,81,like,344,2024-01-29 08:45:08,mobile,Brazil,2,3355,b03b60fb-dc5e-47f2-9d10-2bded4e41b8e,2024-01-29 08:45:08,2024-01-29 08:52:27,web
7029,785,bookmark,480,2023-10-22 07:51:51,desktop,Germany,46,3146,6b4046fd-4f02-456a-91d9-41303ad46ab4,2023-10-22 07:51:51,2023-10-22 07:52:49,web
7030,931,comment,101,2022-11-04 16:42:18,desktop,Germany,13,208,62502ca7-85ef-4c92-a8bd-e1741ca5f1c9,2022-11-04 16:42:18,2022-11-04 16:52:04,web
7031,583,bookmark,28,2023-07-12 15:38:40,tablet,Brazil,18,3318,3851d5f5-d029-45bb-a9d0-80e9dbceb2e6,2023-07-12 15:38:40,2023-07-12 16:24:56,web
7032,64,share,698,2023-07-28 19:01:26,mobile,Germany,28,3363,c2722d8e-1847-4bcb-a7ef-03b18eb61456,2023-07-28 19:01:26,2023-07-28 19:43:04,web
7033,252,like,359,2023-08-24 12:59:17,desktop,US,42,427,8b3e5ef9-b87d-42b2-a679-7f156f180cab,2023-08-24 12:59:17,2023-08-24 13:46:07,web
7034,367,like,739,2022-11-08 15:25:44,tablet,Brazil,16,1123,3b7b7896-c803-474d-97b1-426ec4eb86e6,2022-11-08 15:25:44,2022-11-08 16:25:19,web
7035,128,comment,763,2022-09-24 20:50:19,mobile,US,18,2089,bc27ad74-015d-422c-b142-4af8741813b6,2022-09-24 20:50:19,2022-09-24 21:28:37,web
7036,64,comment,809,2022-09-20 20:36:37,mobile,India,41,841,87f97003-d296-41cb-9295-4e2ccb5e1c00,2022-09-20 20:36:37,2022-09-20 20:48:30,web
7037,322,comment,566,2023-01-30 17:04:57,mobile,India,4,2621,9f8ae718-f51f-4478-8d04-7dbc14f62243,2023-01-30 17:04:57,2023-01-30 17:16:46,web
7038,661,comment,307,2023-02-11 02:08:01,mobile,Brazil,30,2828,ba54b4e3-0d88-4ea5-b8fa-3d0729974c0a,2023-02-11 02:08:01,2023-02-11 02:47:46,web
7039,942,share,64,2022-08-14 11:34:59,desktop,Germany,30,820,c0224b8d-b072-41e0-8a7c-dd237b9769aa,2022-08-14 11:34:59,2022-08-14 12:31:54,web
7040,22,share,829,2023-06-01 11:51:53,mobile,US,21,3504,20bc18d5-5c68-4d26-be70-5417454e5d20,2023-06-01 11:51:53,2023-06-01 12:00:26,web
7041,719,share,159,2023-04-18 02:06:28,tablet,India,8,2887,0fd36eb1-1dae-468f-9aa5-25a47a2c6451,2023-04-18 02:06:28,2023-04-18 02:14:18,web
7042,881,like,609,2023-10-05 09:49:52,tablet,UK,37,1920,a3ad339d-4055-44bc-9ccf-4511ee01a94b,2023-10-05 09:49:52,2023-10-05 10:04:36,web
7043,5,comment,564,2023-12-29 05:06:08,tablet,Germany,41,1610,1a46296e-3263-46b0-b856-32c03fab7ceb,2023-12-29 05:06:08,2023-12-29 05:57:34,web
7044,808,comment,720,2023-09-05 13:44:25,tablet,UK,44,1747,80211ac5-4843-493f-9510-85f2176f6431,2023-09-05 13:44:25,2023-09-05 14:34:29,web
7045,268,share,245,2023-05-28 03:26:10,desktop,Germany,33,1530,171e02af-452c-4c22-9d75-84cbbcd3ea78,2023-05-28 03:26:10,2023-05-28 03:30:54,web
7046,183,like,826,2022-06-03 06:16:14,mobile,Germany,32,698,5bc1411d-a309-46b0-9d08-dc77de9b0308,2022-06-03 06:16:14,2022-06-03 06:17:29,web
7047,114,comment,137,2024-02-01 19:14:54,mobile,US,41,1121,d38b365c-2d4a-4076-a65c-6abd3804f2d3,2024-02-01 19:14:54,2024-02-01 19:30:21,web
7048,372,share,392,2022-12-11 17:34:17,desktop,Brazil,47,1166,d8ae87c1-0d28-466e-9ed7-de0d5182967c,2022-12-11 17:34:17,2022-12-11 17:38:02,web
7049,525,bookmark,483,2022-08-25 14:34:24,tablet,US,49,1092,71cc5240-62d4-40ad-befb-a5d4c5bc8ec7,2022-08-25 14:34:24,2022-08-25 14:48:26,web
7050,508,like,686,2023-11-29 16:38:25,desktop,Germany,organic,2213,9c756fea-a3d7-4e0b-9d61-d2a9caa90d46,2023-11-29 16:38:25,2023-11-29 16:49:54,web
7051,778,share,887,2023-09-16 18:11:42,desktop,India,18,2474,214d6419-bad6-4956-9fbb-1af3340634fc,2023-09-16 18:11:42,2023-09-16 19:08:32,web
7052,217,like,607,2023-04-17 11:02:49,tablet,Brazil,3,779,6266cd7a-a1e3-442b-b3de-d41d4ef12e3e,2023-04-17 11:02:49,2023-04-17 11:54:00,web
7053,929,bookmark,766,2022-08-06 02:53:02,desktop,Brazil,4,2632,2f081d42-94fd-4a61-8670-de8f4c44869a,2022-08-06 02:53:02,2022-08-06 03:01:42,web
7054,38,bookmark,193,2023-04-20 07:47:20,desktop,India,46,3314,1b8f994e-3a7c-463f-8cfb-919e4bdff7e0,2023-04-20 07:47:20,2023-04-20 07:53:50,web
7055,700,share,403,2023-11-16 06:23:36,desktop,UK,2,431,d4a955da-f561-4063-9c71-c04dcf1ff76e,2023-11-16 06:23:36,2023-11-16 07:08:19,web
7056,3,bookmark,702,2023-03-25 18:04:30,tablet,Germany,38,560,7a8667bf-3a5b-4d48-b91c-f3e047c2f9ce,2023-03-25 18:04:30,2023-03-25 18:35:59,web
7057,932,comment,566,2023-07-25 05:24:31,desktop,UK,35,2981,af04a185-f2d0-414b-b06b-532ee194f59d,2023-07-25 05:24:31,2023-07-25 05:40:10,web
7058,176,like,604,2022-06-18 15:13:07,tablet,Germany,43,1222,025c57bb-f5d2-4789-80b4-334eb48121a4,2022-06-18 15:13:07,2022-06-18 15:17:36,web
7059,764,like,527,2023-04-25 00:48:19,desktop,UK,28,2019,3482cce0-4406-443b-bb29-0c6e29d77e0c,2023-04-25 00:48:19,2023-04-25 01:41:04,web
7060,78,bookmark,767,2022-10-19 01:52:48,desktop,Brazil,14,3131,14ea6e38-657b-4cb3-8e13-242acffccee5,2022-10-19 01:52:48,2022-10-19 02:25:40,web
7061,940,like,711,2022-07-06 10:40:32,tablet,US,18,1802,e1624983-03ec-4b64-8f6e-6b064dca7b9b,2022-07-06 10:40:32,2022-07-06 11:33:38,web
7062,888,comment,87,2023-10-09 04:03:12,desktop,Brazil,36,1763,82289de4-235a-47c7-8c23-8d8e98332806,2023-10-09 04:03:12,2023-10-09 04:45:29,web
7063,603,comment,40,2023-04-24 02:25:36,mobile,Brazil,50,2230,eba4c166-3755-4e72-8d71-0624bc376e11,2023-04-24 02:25:36,2023-04-24 02:44:13,web
7064,634,share,197,2023-07-21 16:04:59,tablet,Germany,6,3044,0e5c2f2c-2d0c-4b72-a901-77be99333ccd,2023-07-21 16:04:59,2023-07-21 16:11:40,web
7065,752,share,269,2022-06-04 18:59:20,mobile,Brazil,24,1873,cf4c8a42-c07b-4682-99af-39a98e8d0444,2022-06-04 18:59:20,2022-06-04 19:43:42,web
7066,335,share,442,2024-02-14 13:52:14,tablet,Germany,13,2301,e275e8ec-7aad-4590-81fe-d4efc8753c6a,2024-02-14 13:52:14,2024-02-14 13:55:33,web
7067,9,like,336,2022-12-23 13:03:12,desktop,Germany,37,3589,32fd9acb-0f3e-4c74-b5b2-5c61d8f47456,2022-12-23 13:03:12,2022-12-23 13:12:29,web
7068,694,comment,246,2022-08-04 04:05:55,tablet,US,37,2170,889846e2-12b9-4cf8-9f37-bdedb9d68786,2022-08-04 04:05:55,2022-08-04 04:56:42,web
7069,539,comment,810,2023-09-24 02:48:37,tablet,UK,15,1557,9ab8e0d0-c611-4f32-85c5-a76d0424b691,2023-09-24 02:48:37,2023-09-24 03:02:55,web
7070,203,bookmark,721,2023-08-11 12:20:09,desktop,Brazil,44,2246,5b14d3d7-5a65-4d65-8e91-71dabd12e3da,2023-08-11 12:20:09,2023-08-11 13:08:17,web
7071,239,bookmark,844,2023-11-23 20:09:37,desktop,Brazil,7,2230,2fa95b6a-527d-4d6d-bc6c-afd549681264,2023-11-23 20:09:37,2023-11-23 21:06:07,web
7072,292,share,463,2024-01-03 03:43:21,desktop,Germany,8,2439,9c7b6655-9bad-4360-ac98-76c8406d192d,2024-01-03 03:43:21,2024-01-03 04:00:29,web
7073,706,share,753,2023-10-01 11:57:53,tablet,US,18,523,73e1c6e9-47ec-4615-9021-18e6f862f362,2023-10-01 11:57:53,2023-10-01 11:58:24,web
7074,672,like,505,2022-07-08 01:18:52,desktop,Brazil,8,906,6205cb14-c6fd-4b95-b72f-f4137d702b35,2022-07-08 01:18:52,2022-07-08 01:27:42,web
7075,773,comment,514,2022-08-07 16:40:41,mobile,India,22,3302,fc989892-11ab-433a-910a-efe7e815710d,2022-08-07 16:40:41,2022-08-07 16:50:25,web
7076,124,share,26,2023-10-20 20:04:31,tablet,India,20,1775,af461859-b5ac-4e59-b664-2eba16dbf50f,2023-10-20 20:04:31,2023-10-20 20:50:39,web
7077,1,comment,302,2023-11-15 20:56:37,tablet,UK,39,1484,6cbc858f-46a0-484b-a4d3-a36e421b7122,2023-11-15 20:56:37,2023-11-15 21:47:00,web
7078,765,bookmark,766,2023-04-11 08:58:16,mobile,US,16,2540,c5fd6045-b4cc-4662-9e18-9c9bce40e7bd,2023-04-11 08:58:16,2023-04-11 09:33:21,web
7079,583,bookmark,605,2023-02-03 17:16:57,tablet,UK,45,1237,607ecd34-a4fa-4a2f-8fb5-858cdcdf95f3,2023-02-03 17:16:57,2023-02-03 17:43:53,web
7080,377,share,482,2023-05-04 06:49:11,mobile,India,26,2113,3bba53a1-5e80-456e-95bd-40889f467ec1,2023-05-04 06:49:11,2023-05-04 07:29:53,web
7081,512,share,511,2022-08-19 18:03:21,mobile,India,28,2293,38fabcf3-f438-40ab-aa64-42212a86f30a,2022-08-19 18:03:21,2022-08-19 18:25:12,web
7082,82,bookmark,821,2023-09-26 07:43:30,mobile,UK,43,2943,60f54145-3bb1-4196-b0f2-51a66d39d49a,2023-09-26 07:43:30,2023-09-26 08:18:06,web
7083,416,share,693,2023-10-01 15:13:59,tablet,Germany,19,87,e30509e2-c83f-44ae-984c-01b66df316d9,2023-10-01 15:13:59,2023-10-01 15:40:48,web
7084,363,share,824,2022-11-14 07:08:06,tablet,India,7,95,190ed69a-cd16-430b-b5b3-9575f8d8efc8,2022-11-14 07:08:06,2022-11-14 07:57:57,web
7085,611,like,17,2023-09-09 09:42:55,tablet,UK,29,2465,bc34bcd3-7f0c-4ade-a33e-4baf1898e9ec,2023-09-09 09:42:55,2023-09-09 09:54:23,web
7086,433,bookmark,750,2023-06-13 16:19:50,tablet,Germany,23,721,0400d812-b0ee-42a9-a4dc-1c675beace5d,2023-06-13 16:19:50,2023-06-13 16:41:16,web
7087,365,comment,872,2023-10-04 19:16:58,tablet,US,13,338,5772de07-3571-45a6-96a0-686bd0f1c53f,2023-10-04 19:16:58,2023-10-04 19:35:38,web
7088,263,bookmark,392,2023-02-17 06:35:13,mobile,Brazil,22,2930,21554f55-124b-452c-b6c0-bb1ccdbfd70e,2023-02-17 06:35:13,2023-02-17 07:08:31,web
7089,948,bookmark,794,2023-05-26 21:52:35,desktop,Germany,39,2688,ef10317e-cf49-45da-92a3-27aac948f23f,2023-05-26 21:52:35,2023-05-26 22:07:34,web
7090,79,like,501,2024-01-16 00:38:54,tablet,US,15,1926,042a9ec7-b75b-43d5-9e5a-8c4c1ab84a6f,2024-01-16 00:38:54,2024-01-16 00:48:30,web
7091,280,bookmark,328,2023-06-27 04:48:56,mobile,US,9,3191,a795f301-eba4-4dd6-98b3-2274b302fad8,2023-06-27 04:48:56,2023-06-27 04:53:14,web
7092,938,comment,90,2022-10-27 00:08:00,tablet,US,1,2383,54922132-acbf-445c-b7d7-f8ddfe616acd,2022-10-27 00:08:00,2022-10-27 00:34:33,web
7093,704,like,660,2022-10-14 19:51:28,desktop,Brazil,18,2810,638551b1-4904-4c3b-b667-4a9eea0fb675,2022-10-14 19:51:28,2022-10-14 20:02:47,web
7094,38,like,74,2023-03-01 19:00:01,desktop,US,15,704,1a703514-0485-4318-bf04-d699d43f629e,2023-03-01 19:00:01,2023-03-01 19:43:13,web
7095,374,share,281,2023-10-18 12:08:13,tablet,UK,15,651,bab0ef8e-db48-4132-b917-e6dfaaa0dc78,2023-10-18 12:08:13,2023-10-18 12:39:03,web
7096,164,like,776,2022-07-11 11:37:30,tablet,US,3,1989,b2d2c7e2-d43e-4d14-a1b4-4384ac368b25,2022-07-11 11:37:30,2022-07-11 12:25:58,web
7097,927,share,261,2022-09-10 00:51:50,desktop,Brazil,37,3537,d5090ecb-be16-4414-b534-4e4f7266b134,2022-09-10 00:51:50,2022-09-10 01:00:23,web
7098,57,share,134,2023-11-06 09:21:44,tablet,UK,28,853,9e8db18e-dd38-4ba6-a85c-6e4b4a5108c2,2023-11-06 09:21:44,2023-11-06 09:35:53,web
7099,965,like,635,2023-10-19 22:43:31,mobile,Germany,50,3579,50e66e80-8a29-4908-ac40-a4eb95ca0902,2023-10-19 22:43:31,2023-10-19 22:50:01,web
7100,203,bookmark,802,2022-11-17 01:22:17,mobile,Brazil,43,2583,6c88c4bf-7c54-4528-8b91-dc7a42dd4be6,2022-11-17 01:22:17,2022-11-17 01:46:54,web
7101,762,share,270,2022-11-15 22:11:42,tablet,UK,37,2658,bae18a2e-0ff8-43c8-aae9-adb14e3f7419,2022-11-15 22:11:42,2022-11-15 22:21:52,web
